mask,gmedian,rmedian,bmedian,gmean,rmean,bmean,gstd,rstd,bstd,isconvex,area,aspect_ratio_wh_s,extent_s,solidity,aspect_ratio_wh,extent,ed,ratio_ell,perimeter,is_cen_inside,is_mce_inside,Nr,label
18,22.0,33.0,25.0,28.742305371152685,39.379701492537315,31.84864864864865,21.75974263989964,21.70335292688902,23.50980703243602,0,1575.0,0.36666666666666664,0.5303030303030303,0.7958564931783729,2.78125,0.5530196629213483,44.78115991081385,3.188833429172584,222.3675309419632,1.0,1.0,999000582529524,h
19,42.0,40.0,54.0,45.34399282725643,41.04957932692308,60.68718255153869,15.07440268583391,13.70849087896999,19.845846612467792,0,3223.0,1.7678571428571428,0.5813492063492064,0.9593689537133502,2.8778174949436415,0.8021577308710338,64.05974596173036,3.337127338836824,271.6812393665314,1.0,1.0,999000582529524,o
20,124.0,137.5,130.0,124.98442367601245,137.17640186915887,121.08177570093459,47.36565431925887,49.667245901120424,47.892422393355545,0,2468.5,0.6197183098591549,0.7901728553137004,0.9575252133436772,1.627906976744186,0.8200996677740864,56.06239217317389,1.5188866896356394,209.01219260692596,1.0,1.0,999000582529524,o
21,88.0,89.0,124.0,84.36371527777777,86.3984375,119.32465277777777,33.24050359504601,34.10115820047978,27.749133179985062,0,1085.0,1.8518518518518519,0.8037037037037037,0.9623059866962306,0.5025294865338703,0.8902801684500002,37.1680629847407,2.685707610235872,140.28427076339722,1.0,1.0,999000582529524,o
22,24.0,35.0,27.0,30.110042735042736,41.4644750795334,33.56854410201913,19.892759108666617,20.908591644967295,20.25996898199376,0,882.0,0.75,0.6074380165289256,0.8672566371681416,1.1952190354295005,0.6793623761431589,33.511151553720346,1.4106477142711629,135.740114569664,1.0,1.0,999000582529524,o
23,150.0,131.0,177.0,137.20235845896147,128.33863468881893,161.78480419083857,50.45381631122981,47.91499017221284,60.26469540539251,0,73410.5,0.6795865633074936,0.7212593706094458,0.9180443699664849,1.547618973955883,0.8121965921691072,305.7272503372584,1.58267868745882,1259.3351287841797,1.0,1.0,999000582529524,b
24,158.0,160.0,154.0,150.68136769078296,153.58919722497524,147.6546085232904,35.87810724058269,36.361387956312036,35.54917397731591,0,5825.0,0.711864406779661,0.5876715092816788,0.6639311563230181,1.4096385542168675,0.5998352383894553,86.11980229936854,1.12837177205287,491.62236404418945,1.0,-1.0,999000582529524,b
25,42.0,40.0,45.0,39.30825022665458,38.28014505893019,42.35171790235081,14.668633464881832,14.620631331822208,15.258951712231925,0,434.0,1.0769230769230769,0.5961538461538461,0.9283422459893048,0.8972603107906175,0.6479717989918256,23.507147049675353,2.2673802239850533,91.94112479686737,1.0,1.0,999000582529524,o
26,92.0,88.0,117.0,97.12244897959184,96.38775510204081,115.22798887859129,38.0762811743161,41.047372044166636,35.24804091120138,0,1018.0,0.723404255319149,0.6370463078848561,0.9514018691588785,0.6285713525356145,0.7023537611207317,36.00219238519226,2.0581837154176728,135.740114569664,1.0,1.0,999000582529524,o
27,153.0,149.0,156.0,156.4641577060932,153.35125448028674,164.9516129032258,27.65127124295505,27.30805131980421,30.951682010229142,0,513.0,0.625,0.8015625,0.9661016949152542,1.631578947368421,0.8709677419354839,25.557227675339483,1.1925020982061136,92.97056245803833,1.0,1.0,999000582529524,o
28,20.0,26.0,23.0,20.374772313296905,26.615839781520254,22.86162949476559,6.0481734280020225,8.04713494803695,7.898362539125295,0,2091.5,0.6176470588235294,0.7323179271708683,0.9322487185201693,1.6341463414634145,0.7613760465962869,51.604074527246325,1.9185936317659507,222.66904664039612,1.0,1.0,999000582529524,o
29,32.0,42.0,30.0,38.05386740331492,48.09354504659993,36.23523316062176,19.82563491947531,20.73352512973304,19.71300830538624,0,2779.0,1.6851851851851851,0.5655270655270656,0.9288101604278075,2.1739130291592303,0.5955101049531394,59.48388600973391,2.5281412273880934,255.53910398483276,1.0,1.0,999000582529524,o
30,33.0,66.0,70.0,45.65491923641704,69.70821114369501,64.80635696821516,33.40451810298195,31.074885130146527,39.73235221944063,0,1943.0,0.48863636363636365,0.513477801268499,0.7579481178076848,0.44249202393049225,0.5602588916889446,49.7383597982525,2.127799480422653,234.65180122852325,1.0,1.0,999000582529524,h
31,66.0,91.0,63.0,70.92773645058449,93.82678002125398,67.41764080765144,27.1715353591058,26.385452411954024,31.23982286417634,0,871.0,0.4426229508196721,0.5288403157255617,0.8460417678484702,0.4166666828002132,0.5982585282749335,33.30152614317138,2.6413193540393713,155.39696848392487,1.0,1.0,999000582529524,h
32,78.0,72.0,118.0,82.11538461538461,75.43117408906883,121.31313131313131,27.843635949867455,28.775733419744267,27.04745043517712,0,450.5,0.38461538461538464,0.7700854700854701,0.9677765843179377,2.7142857142857144,0.8468045112781954,23.949831208240088,2.133352400341281,94.04163014888763,1.0,1.0,999000582529524,o
33,21.0,22.0,26.0,53.664830841856805,52.32618362542506,60.378787878787875,48.27383222824242,47.55026870195166,51.50093271409838,0,3701.0,0.648936170212766,0.6454482036972445,0.957939691989129,1.55,0.6632616487455197,68.64589976877598,1.9374010986269647,274.85281205177307,1.0,1.0,999000582529524,o
34,12.0,23.0,12.0,18.14137214137214,28.922606924643585,18.751552795031056,18.416434103883276,18.216678369029992,18.514511478026822,0,445.0,0.46153846153846156,0.6339031339031339,0.9194214876033058,2.358803720660943,0.7704365672948826,23.803184606416586,2.4974167432035,99.4558436870575,1.0,1.0,999000582529524,o
35,71.0,85.0,90.0,82.46035087719298,100.78526315789473,97.73964912280702,34.45668534245809,38.87056605752613,28.21566579700208,0,1334.0,0.6022727272727273,0.28602058319039453,0.8280571073867163,0.21193770760712874,0.7394886666295455,41.21288090726863,6.265241118085535,221.42135334014893,1.0,1.0,999000582529524,o
36,58.0,49.0,83.0,60.710115752390536,51.80909090909091,85.29441368897837,21.675641412327835,21.95980989646097,22.3092683982013,0,1886.5,2.210526315789474,0.5910087719298246,0.9093757531935406,2.8488816558031567,0.7471342991454282,49.00986024406603,2.9933471578681257,220.12489020824432,1.0,1.0,999000582529524,o
37,27.0,21.0,43.5,28.68878718535469,24.18881118881119,43.44063926940639,17.047227108124986,16.230687379339244,19.388597401059616,0,394.5,0.5151515151515151,0.7032085561497327,0.9131944444444444,2.184100382009342,0.8126652643848318,22.411894172470603,2.0054267507268766,90.38477599620819,1.0,1.0,999000582529524,o
38,22.0,27.5,27.0,29.535046728971963,32.36619718309859,32.37906976744186,23.283827481625057,24.54634752093264,22.547892781856785,0,385.5,0.3888888888888889,0.7648809523809523,0.948339483394834,2.894409930212945,0.8734971077005759,22.154770242442265,4.704387961588296,91.89949476718903,1.0,1.0,999000582529524,o
39,173.0,190.0,159.0,175.24406224406223,191.57821457821458,160.45700245700246,33.47583711144891,31.15770275611335,34.587436147449324,0,1142.0,1.65,0.43257575757575756,0.7859600825877495,0.3687151238886667,0.6196196870615739,38.13187066074199,2.8535187137020253,180.02438521385193,1.0,1.0,999000582529524,o
40,47.0,48.0,49.0,51.023529411764706,51.4640522875817,52.12679738562092,16.84739565880819,16.757800307936144,15.941424668523682,0,715.0,0.7352941176470589,0.8411764705882353,0.980123372172721,1.375,0.9027777777777778,30.172276587716105,1.228784060966592,104.62741661071777,1.0,1.0,999000582529524,o
41,51.0,60.0,66.0,69.50358422939068,76.41039426523298,85.9247311827957,41.452600491546036,40.55393814573017,43.19483322990469,0,515.0,0.6486486486486487,0.579954954954955,0.945821854912764,0.5333333197633449,0.6873371889041838,25.60699837034026,1.9538437902581087,98.08326053619385,1.0,1.0,999000582529524,o
42,79.0,90.0,67.0,87.84675072744908,98.0019398642095,79.1658583899127,44.296437563418486,44.293242868875545,43.90067528203353,0,966.5,1.6071428571428572,0.7670634920634921,0.9526860522424839,0.6136363636363636,0.8135521885521886,35.07970951970006,4.718855330772808,134.04163014888763,1.0,1.0,999000582529524,o
43,53.0,57.0,57.0,52.52840909090909,56.06818181818182,56.13068181818182,16.48447236908692,16.346597821277015,16.15443830059873,0,150.5,2.0,0.5225694444444444,0.9204892966360856,0.43801650858068275,0.6805707858119039,13.842779759955802,2.388403008598371,56.870057225227356,1.0,1.0,999000582529524,m
44,18.0,25.0,19.0,18.01058201058201,26.895833333333332,20.611702127659573,6.23693505822555,8.51222058604895,6.9652077053995445,0,166.5,0.7777777777777778,0.6607142857142857,0.9514285714285714,0.7647058823529411,0.753393665158371,14.560026929865362,2.2814254482421563,53.55634891986847,1.0,1.0,999000582529524,o
45,25.0,32.0,28.0,33.480712166172104,40.77151335311573,37.74777448071217,29.20937030200081,30.68812229889632,30.9312226817837,0,301.5,0.5172413793103449,0.6931034482758621,0.9648,2.0,0.7691326530612245,19.5928998042059,1.2700236027478515,76.04163002967834,1.0,1.0,999000582529524,o
46,122.0,132.5,124.0,130.1214953271028,140.74065420560748,131.8341121495327,34.32478472419205,34.71426127718424,32.42846988051026,0,390.5,0.7096774193548387,0.5725806451612904,0.951278928136419,0.5381525045447497,0.6788046182551136,22.297982918171794,2.0044575182520825,85.01219260692596,1.0,1.0,999000582529524,o
47,173.0,173.0,177.0,167.34178794178794,165.5022869022869,170.12848232848233,47.82822282145308,46.03553376458725,45.7647391658592,0,2301.5,1.4545454545454546,0.5230681818181818,0.9442051282051283,0.6835443037974683,0.5394983591186123,54.13280717095667,1.7421226002176193,230.26702511310577,1.0,1.0,999000582529524,o
48,146.0,140.0,154.0,144.58579881656806,139.87573964497042,152.31952662721895,30.225093019385913,28.40358519740664,30.490281592185895,0,466.5,0.7931034482758621,0.699400299850075,0.9491353001017294,1.2272726995733512,0.7918440594940838,24.371422765586612,1.3493143577861904,87.69848430156708,1.0,1.0,999000582529524,o
49,112.0,128.0,125.0,122.14606314187904,137.92278432864208,126.22632179535945,51.281737750982685,51.93815017497098,51.44761888543794,0,2526.5,0.6551724137931034,0.50947771728171,0.9055555555555556,1.4779662707110357,0.5696510052232883,56.717190601910005,1.5385173121447968,237.37972402572632,1.0,1.0,999000582529524,o
50,84.0,95.5,99.5,96.22941176470589,106.96666666666667,105.1921568627451,46.40829368963473,47.43508326316089,45.48598509921471,0,469.5,0.7666666666666667,0.6804347826086956,0.9601226993865031,1.3181818181818181,0.7358934169278997,24.449661884229787,1.442103502086945,88.52691125869751,1.0,1.0,999000582529524,o
51,113.0,121.0,123.0,107.11299915038232,114.29541595925298,116.61799660441426,26.08566977232303,27.959028890035448,24.75407219799784,0,1112.5,1.3611111111111112,0.6306689342403629,0.8968158000806127,1.499999882808609,0.699971016362044,37.63613946086751,1.6099540085098722,148.6101713180542,1.0,1.0,999000582529524,o
52,223.0,224.0,223.0,197.98746217034156,201.1305663640294,200.30436662343277,50.0218051735885,49.52026913619569,50.347661723537016,0,2120.0,7.0,0.4154418969233784,0.8290965975752835,0.08298961220545631,0.7183299046720679,51.95447848683061,14.686387446788828,402.2253955602646,1.0,1.0,999000582529524,o
53,38.0,43.0,58.0,52.66747376916869,55.216,63.1355252606255,39.03264293953144,38.57679800087094,38.21154236238146,0,1183.0,0.8372093023255814,0.7642118863049095,0.9348083761359146,1.2062662632272236,0.8119356908821613,38.810338589372,1.3070404615468796,142.7695518732071,1.0,1.0,999000582529524,o
54,118.0,116.0,120.0,106.86855036855037,106.73062730627306,109.96805896805897,41.66985804977911,41.544860197521174,41.01553564255455,0,761.5,0.7027027027027027,0.7915800415800416,0.9713010204081632,1.44,0.8461111111111111,31.137949728840955,1.2530177445408983,110.87005710601807,1.0,1.0,999000582529524,o
55,32.0,76.0,82.0,39.21707317073171,77.62530413625304,83.830900243309,21.51118146497389,18.88312734657106,20.71388614524623,0,764.5,1.2,0.5200680272108843,0.8378082191780822,0.6200750239067994,0.6357940882005345,31.199224861365256,1.6224135234678936,132.46803629398346,1.0,1.0,999000582529524,o
56,121.0,140.0,117.0,109.995085995086,127.57739557739558,107.77641277641278,50.50783845002996,54.90356325487306,49.61494616994281,0,369.5,0.53125,0.6792279411764706,0.9366286438529785,0.4792013683918982,0.7791844574151692,21.690136278494027,2.0449040532882754,81.69848430156708,1.0,1.0,999000582529524,h
57,112.0,112.0,119.0,110.54285714285714,109.18775510204081,119.2326530612245,24.736389784926917,26.69796011968461,24.22292208189912,0,215.5,0.8095238095238095,0.603641456582633,0.9431072210065645,1.9000000980129532,0.7088816320778251,16.56451393462626,2.6274113771768013,63.21320307254791,1.0,1.0,999000582529524,o
58,11.0,12.0,15.0,14.357345433919456,15.411997736276174,17.50526315789474,10.013968473713616,10.311450595485105,10.074712591186602,0,1667.0,0.1917808219178082,0.4077788649706458,0.8919208132691279,10.125718586053937,0.7977586338888926,46.07049295453128,11.949684262441094,317.53910398483276,1.0,1.0,999000582529524,o
59,48.0,47.5,52.0,51.65030674846626,49.598765432098766,55.65644171779141,30.98595243609857,29.318695816863475,30.588578077625975,0,140.0,0.55,0.6363636363636364,0.9333333333333333,2.012987028548696,0.7624633571553707,13.351162356249091,1.8969577689326103,49.79898953437805,1.0,1.0,999000582529524,o
60,36.0,32.0,112.0,40.02985074626866,35.169154228855724,115.35323383084577,20.333270642043768,20.22291798239023,20.047446258380056,0,175.0,0.7647058823529411,0.7918552036199095,0.9668508287292817,1.3333333333333333,0.9114583333333334,14.927053303604616,1.166973589825679,52.485281229019165,1.0,1.0,999000582529524,o
61,14.0,13.0,21.0,16.092215568862276,15.69402390438247,22.09858601728201,10.001630569728642,9.983831757256205,12.262708509784435,0,2382.0,0.25748502994011974,0.331708675671912,0.7088230918018152,5.878137871837733,0.4941626142592011,55.07137728039093,6.843102577325886,376.16652059555054,1.0,1.0,999000582529524,o
62,128.0,126.0,124.0,125.9145060594932,126.41939037825928,123.20367242012486,43.91904588707265,45.00512989974256,41.71906832898637,0,13342.5,0.5359116022099447,0.7599532949820584,0.8879017768017569,0.5333333333333333,0.7721354166666666,130.3387840423138,1.7927706792914204,568.2325354814529,1.0,1.0,999000582529524,b
63,130.0,143.0,124.0,125.34310850439883,138.6217008797654,119.23753665689149,21.797445053607994,24.922295628500958,18.9550912024973,0,299.0,2.375,0.4917763157894737,0.9101978691019786,0.3010203949986553,0.6722588906172998,19.511499785403828,4.15205561385128,91.11269783973694,1.0,1.0,999000582529524,o
64,19.0,15.0,33.0,23.34504132231405,19.62913223140496,37.22933884297521,10.109665011818395,10.445443590818016,13.038923245329046,0,899.5,0.975609756097561,0.5484756097560975,0.8195899772209567,1.1307846368350167,0.624755777572968,33.84197054678227,1.2532712860318753,157.78174436092377,1.0,1.0,999000582529524,o
65,177.0,163.0,174.0,176.35513169845595,163.4550408719346,174.52497729336966,3.9345396985328875,4.052900030674121,5.411039538467588,0,1031.5,1.8709677419354838,0.5736929922135706,0.9640186915887851,0.5263157894736842,0.6032163742690059,36.24012403944446,1.6931118684462838,152.32590079307556,1.0,1.0,999000582529524,o
66,26.0,35.0,26.0,31.531483253588515,39.60428626100268,31.536076555023925,18.82220551072581,20.121595841515425,18.284458585227643,0,5046.5,1.8823529411764706,0.5797909007352942,0.9191330479919861,0.5275590551181102,0.5930779174991185,80.15861377610018,3.349494993436568,400.8944424390793,1.0,1.0,999000582529524,o
67,40.0,39.0,54.0,47.41786283891547,50.16771159874608,55.87363494539782,35.47123011353667,37.034319736386244,37.769288228361305,0,586.5,0.32075471698113206,0.6509433962264151,0.8721189591078067,3.25,0.7049278846153846,27.326818200939037,3.233830225416335,126.66904664039612,1.0,1.0,999000582529524,h
68,89.0,85.5,108.0,80.20408163265306,79.953216374269,98.64739884393063,35.528648740128844,35.824346137852174,35.77333034194913,0,312.0,0.5666666666666667,0.611764705882353,0.9176470588235294,1.8125,0.6724137931034483,19.931149940667517,1.8604893623414103,75.94112479686737,1.0,1.0,999000582529524,sl
69,19.0,24.0,21.0,19.62909090909091,24.705454545454547,22.14181818181818,8.56762771297278,9.622538281306372,8.81805360731537,0,242.0,2.076923076923077,0.6894586894586895,0.9490196078431372,2.3167700644663527,0.793865383653847,17.55346033766304,2.477208024179024,68.97056245803833,1.0,1.0,999000582529524,o
70,201.0,201.0,208.0,179.96819787985865,184.37809187279152,183.17667844522967,43.45041907684869,41.095104046237246,46.26407401477204,0,249.5,0.6,0.6653333333333333,0.8910714285714286,1.7142857142857142,0.7425595238095238,17.823390990813817,2.1906583361150367,69.55634891986847,1.0,1.0,999000582529524,o
71,27.0,26.0,58.0,29.36760124610592,28.471698113207548,59.226190476190474,19.06756498436273,18.52749489077604,26.567233305098373,0,164.0,0.5714285714285714,0.6507936507936508,0.9452449567723343,1.8181818181818181,0.7454545454545455,14.450303987687134,1.8268881908641712,54.97056245803833,1.0,1.0,999000582529524,o
72,86.0,87.0,112.0,84.54076086956522,87.70636152055857,108.61210240496509,36.09863837582768,36.32673636444376,35.03039853790121,0,2483.0,0.8166666666666667,0.8445578231292517,0.9657720731232984,1.2291666666666667,0.8767655367231638,56.22680668131002,1.3178158625441854,202.9116872549057,1.0,1.0,999000582529524,o
73,84.0,94.0,98.0,81.33587786259542,89.67175572519083,92.62595419847328,31.55284206771187,29.746368756023607,28.161566543720106,0,108.5,0.42105263157894735,0.7138157894736842,0.9517543859649122,2.5714285714285716,0.8611111111111112,11.753573524837677,2.6398245836563783,45.899494767189026,1.0,1.0,999000582529524,h
74,178.0,183.0,184.0,163.21,167.322,167.876,50.104669443076865,51.05630535007405,47.82267897138344,0,429.5,5.833333333333333,0.5113095238095238,0.9177350427350427,0.15606937092298792,0.5729797814230823,23.384960647043055,7.089264657734379,147.69848430156708,1.0,1.0,999000582529524,o
75,57.0,61.5,65.0,59.44124168514412,67.55088495575221,65.17256637168141,30.33096055687995,29.069866618795356,32.5700925514799,0,402.0,0.3953488372093023,0.5499316005471956,0.8331606217616581,2.625,0.5982142857142857,22.623931952327283,2.681808602737543,110.42640614509583,1.0,1.0,999000582529524,h
76,96.0,114.0,195.0,117.52121658081923,129.2607309296051,192.36219442400457,48.7858857429357,46.592615771354744,26.138558177293195,0,12022.0,0.5116279069767442,0.5083298097251585,0.826794126749424,0.44897276901742983,0.5528178670587118,123.72099986181055,2.1308194545488113,661.1025928258896,1.0,1.0,999000582529524,o
77,93.0,105.0,116.0,102.30819366852886,111.66827997021593,116.5530528667163,48.45708604512697,51.61974143366931,45.103549843399065,0,5216.5,0.44360902255639095,0.664776347648783,0.9367031783084935,2.4733521960776956,0.7104682595577357,81.49757103810504,2.7876371280102648,344.20815122127533,1.0,1.0,999000582529524,o
78,105.0,115.0,111.0,101.61064425770309,110.0532212885154,115.37254901960785,33.550951242502926,37.18339697542041,32.38664571506854,0,320.5,0.6451612903225806,0.5169354838709678,0.8627187079407806,0.57671242838974,0.618411714095776,20.2008235992402,1.8236270406006612,82.18376541137695,1.0,1.0,999000582529524,h
79,38.0,31.0,67.0,39.95652173913044,32.994202898550725,69.69275362318841,12.044404296528038,11.713733845214058,14.182192537516283,0,305.5,0.36363636363636365,0.7714646464646465,0.9502332814930016,0.34375,0.8678977272727273,19.722441048627633,3.5042145378322687,80.72792184352875,1.0,1.0,999000582529524,o
80,73.0,82.0,73.0,71.76045627376426,81.6083650190114,71.52471482889734,12.906199875605392,14.074849018493133,13.887597299712489,0,232.5,0.8181818181818182,0.5871212121212122,0.9064327485380117,1.1111112304727364,0.6637732131345548,17.205469890442554,1.4063742200017721,66.04163002967834,1.0,1.0,999000582529524,o
81,17.0,13.0,30.0,19.22721088435374,15.336054421768708,31.54421768707483,6.720772528310752,7.007672622838128,7.604001177787653,0,687.0,0.6585365853658537,0.6205962059620597,0.9430336307481125,0.8157894707306361,0.7289898844763949,29.575590733458846,1.623347770636886,109.74011492729187,1.0,1.0,999000582529524,o
82,59.0,63.0,62.0,64.67400881057269,67.9251101321586,66.48017621145374,24.583569299923706,25.13415343791659,23.620966270371795,0,197.5,0.5714285714285714,0.7837301587301587,0.9564164648910412,1.8181818181818181,0.8977272727272727,15.85764200898717,2.590464431225222,59.899494767189026,1.0,1.0,999000582529524,o
83,44.0,43.0,63.0,50.814449917898195,46.72742474916388,71.1231527093596,20.022156562993953,16.932808896160807,24.586423541717874,0,552.5,1.0,0.36324786324786323,0.862607338017174,2.4516131614574546,0.4690151167045591,26.52291176447596,4.129436780265806,130.468035697937,1.0,1.0,999000582529524,o
84,31.0,41.0,29.0,37.31887088342917,47.52639832723471,35.40428870292887,21.11023872850924,22.067293802552044,21.037132005803958,0,1827.0,0.9814814814814815,0.6383647798742138,0.943698347107438,1.2091151930795976,0.7059379595107659,48.23078527487545,1.4645798623898543,187.39696848392487,1.0,1.0,999000582529524,o
85,130.0,134.5,133.0,125.13157894736842,130.42105263157896,128.55263157894737,32.19853793070963,31.944550296236898,30.740593228208215,0,28.0,1.0,0.5714285714285714,0.9491525423728814,1.0,0.7777777777777778,5.970821321441846,1.3385001076794796,20.485281229019165,1.0,1.0,999000582529524,o
86,37.0,31.0,54.0,40.93719806763285,34.707692307692305,57.81642512077295,24.0435578539196,24.00462973096461,25.57616494526095,0,252.0,0.68,0.5929411764705882,0.7455621301775148,1.5,0.65625,17.91246396432554,1.853598117032177,84.28427064418793,1.0,1.0,999000582529524,o
87,66.0,66.0,80.0,65.80116959064327,68.01156069364161,79.89017341040463,40.47562545461156,36.18002330020728,44.91565076657532,0,146.0,0.34782608695652173,0.7934782608695652,0.9931972789115646,3.142857142857143,0.948051948051948,13.63425735166143,2.200681853140483,54.485281229019165,1.0,1.0,999000582529524,o
88,40.0,28.0,41.0,55.08329540282203,40.3768115942029,55.919890760127444,42.315726816124936,30.47055223427911,40.11926859611478,0,2031.5,0.7524752475247525,0.2646560708702449,0.44487025073907804,1.9036143421533442,0.29260929050236273,50.858491278541514,2.506858336851877,388.8355669975281,1.0,-1.0,999000582529524,o
89,27.0,22.0,39.0,30.826007326007325,24.277163904235728,44.08417200365965,12.473376093294931,10.943836769034846,16.520420593694208,0,1013.5,1.6764705882352942,0.5229618163054696,0.8117741289547457,2.169491514127836,0.5703622421593985,35.922531628339996,2.1685493995235503,177.2964631319046,1.0,1.0,999000582529524,o
90,55.0,57.0,60.0,52.70892857142857,55.12321428571428,58.09107142857143,15.353894070813277,15.606574748568407,15.687822583885547,0,480.0,0.6041666666666666,0.3448275862068966,0.47105004906771347,0.5739837654350529,0.4051067758952223,24.721548929484133,2.220842913138337,180.36753070354462,1.0,1.0,999000582529524,o
91,32.0,38.0,36.0,40.224489795918366,45.74149659863946,45.775510204081634,30.34177110386412,29.354527385606147,32.58662885052292,0,119.0,2.090909090909091,0.47035573122529645,0.8686131386861314,0.45454545454545453,0.5409090909090909,12.309163489997376,6.2270713875933,58.14213538169861,1.0,1.0,999000582529524,o
92,81.0,85.0,98.0,86.28519855595668,90.34223826714802,101.5552346570397,37.4941665409376,37.26083084913402,37.02464809368458,0,1314.5,1.2777777777777777,0.793780193236715,0.9644167278063096,0.6858329264786748,0.8357645355379506,40.91055342517834,1.8607908074451576,148.5269113779068,1.0,1.0,999000582529524,o
93,99.0,103.5,107.0,96.09278350515464,101.47422680412372,104.65463917525773,30.484771413418663,30.899268594254785,31.784702670292162,0,169.0,0.5,0.6983471074380165,0.9657142857142857,2.1,0.8047619047619048,14.668929172241665,2.1052082265840877,53.79898941516876,1.0,1.0,999000582529524,o
94,74.0,67.0,90.5,76.35539215686275,69.22113022113022,93.53186274509804,20.816864165136458,21.11976485472007,21.054526886456834,0,369.5,1.7,0.5433823529411764,0.9045287637698899,1.6010638674260889,0.6301115272823261,21.690136278494027,1.7485829588828086,87.01219248771667,1.0,1.0,999000582529524,o
95,83.0,66.0,120.0,84.82203389830508,67.11489361702128,122.95338983050847,24.750323180883374,24.544522972903874,24.9015423326136,0,207.5,0.6666666666666666,0.70578231292517,0.9673659673659674,1.5384615384615385,0.7980769230769231,16.25414425715935,1.5297153122462175,59.55634868144989,1.0,1.0,999000582529524,o
96,46.0,47.0,48.0,49.44755244755245,51.56643356643357,51.44755244755245,25.7203025359531,26.04314855353037,25.7203025359531,0,122.5,1.5,0.5671296296296297,0.9645669291338582,0.46341464048923475,0.7862645263371706,12.488868813069399,2.28569793195623,46.041630148887634,1.0,1.0,999000582529524,o
97,109.0,102.0,125.0,108.04,101.29125,124.1075,14.71558357660341,14.213248166323558,14.2747484653846,0,730.5,1.8064516129032258,0.420794930875576,0.8305855599772598,0.2736014308925174,0.7599344781928409,30.497565270510307,6.12369675163366,151.49747383594513,1.0,1.0,999000582529524,o
98,37.0,45.0,35.0,41.33700980392157,51.21909424724602,39.365196078431374,17.969415816442602,18.54597588969186,17.860748520335065,0,757.5,1.3548387096774193,0.5817972350230415,0.8797909407665505,0.7317073170731707,0.6158536585365854,31.05606148784623,2.0574695976379505,127.35533845424652,1.0,1.0,999000582529524,o
99,123.0,135.0,116.0,119.28735632183908,129.60919540229884,112.52873563218391,54.503381324185625,54.79792686779122,52.38229039166993,0,71.5,1.0,0.715,0.9862068965517241,1.0,0.8827160493827161,9.541311620975605,1.3010026357002904,31.899494647979736,1.0,1.0,999000582529524,o
100,119.0,131.0,116.5,106.8202479338843,117.53305785123968,110.81404958677686,35.040276753756544,39.70658060752786,23.024836772368992,0,437.0,1.6521739130434783,0.5,0.8493683187560739,0.5203252044480601,0.5551323318299527,23.58825303088947,2.2817718314196207,103.5979790687561,1.0,1.0,999000582529524,o
101,66.0,74.0,78.0,77.29256594724221,85.2822966507177,89.11722488038278,42.70506478912932,45.669886034663755,46.296869590994,0,384.5,0.88,0.6990909090909091,0.9470443349753694,1.440678258929863,0.7667000511422463,22.12601647271081,1.6026177917368458,77.69848418235779,1.0,1.0,999000582529524,h
102,16.0,21.0,20.0,17.736458333333335,24.483870967741936,22.661810613943807,7.560059796275682,11.089738955162671,11.484735761636017,0,890.0,0.9459459459459459,0.6872586872586872,0.8855721393034826,1.0588235294117647,0.7271241830065359,33.66278649806482,1.3855753962171224,149.94112491607666,1.0,1.0,999000582529524,o
103,57.0,69.0,60.0,63.94314381270903,74.29096989966555,64.52508361204013,31.673608938040516,29.538574384205948,33.81647111451007,0,264.0,0.41935483870967744,0.6550868486352357,0.8814691151919867,2.5,0.7333333333333333,18.333991376950163,2.7779423111453703,76.28427064418793,1.0,1.0,999000582529524,h
104,29.0,37.0,35.0,44.07266982622433,53.10236220472441,51.6138147566719,44.00712022648996,46.06538226519873,44.11461094279813,0,587.5,0.6486486486486487,0.6615990990990991,0.91796875,1.6870228311286828,0.7508375906179976,27.350104799285653,1.7147164010183664,106.5269113779068,1.0,1.0,999000582529524,o
105,178.0,182.0,183.0,160.9513618677043,165.09338521400778,165.6011673151751,51.939574740416916,52.59920250445371,49.887758050514115,0,440.0,4.928571428571429,0.4554865424430642,0.8862034239677744,0.158273389001174,0.5915268017462463,23.66908109081279,6.90900373332985,147.94112491607666,1.0,1.0,999000582529524,o
106,23.5,20.0,26.5,25.97142857142857,22.742857142857144,29.571428571428573,11.984479759340445,12.080309497319197,12.159148734972513,0,56.0,0.7272727272727273,0.6363636363636364,0.9572649572649573,1.4285714285714286,0.8,8.444016491289505,1.1582100981243473,29.313708305358887,1.0,1.0,999000582529524,o
1,166.0,151.0,176.0,157.08103442864765,143.21055770015377,165.96927470734082,26.15536566670404,23.121394594648336,27.871021957985935,0,31482.5,1.4461538461538461,0.5725131842153118,0.9720721277055608,1.6267075904238204,0.6032714830334496,200.21179777207126,7.444288529980835,855.0264722108841,1.0,1.0,999000509348991,pa
2,139.0,139.0,133.0,122.61532722782465,122.73699407063677,117.73217319672553,39.54083189583595,41.919933999839266,37.42531787725978,0,38452.5,0.5533980582524272,0.7277295179696814,0.9662403256608705,1.811764705882353,0.734386936592819,221.26735772347635,2.62018546582256,929.1442230939865,1.0,1.0,999000509348991,b
